symbol,match_id,tb_id,bo_id,burst_id,group,n_burst_variants,is_rep,own_burst_exists,own_burst_qualified,burst_count,bo_rank_in_burst,bars_bo_to_burst_end,first_bo_idx,last_bo_idx,tb_start,tb_end,tb_date,first_drought,distinct_pk,max_bar_vol_ratio,peak_age_max,fr,dd,fp_up,fp_down,fp_both,fp_none,n_buy_bars,fp4_up,fp4_down,fp6_up,fp6_down,atr_pct,close_at_buy
RSSS,bb_v1@295-303#bo:bo_299#0|burst:burst_295_303#0|tb:tb_302#0,tb_302#0,bo_299#0,burst_295_303#0,新增,1,1,1,0,3,2,4,295,303,302,302,2024-11-29,185,4,5.871217891019871,186,0.2219019412562735,-0.01152736643320651,1,0,0,0,1,1,0,0,0,0.0407722009627861,3.4700000286102295
RSSS,bb_v1@295-307#bo:bo_303#0|burst:burst_295_303#0|tb:tb_306_307#0,tb_306_307#0,bo_303#0,burst_295_303#0,原有,1,1,1,1,3,3,0,295,303,306,307,2024-12-05,185,4,5.871217891019871,186,0.14810413790890353,-0.038733524800195374,0,0,0,2,2,1,0,0,0,0.04252907850869206,3.609999895095825
RGTI,bb_v1@271-279#bo:bo_271#0|burst:burst_271_279#0|tb:tb_278#0,tb_278#0,bo_271#0,burst_271_279#0,新增,1,1,1,0,3,1,8,271,279,278,278,2024-10-25,66,4,3.988761865265501,121,9.4508194270489,-0.1311476082610863,1,0,0,0,1,1,0,1,0,0.07504084284348622,1.2200000286102295
RGTI,bb_v1@271-279#bo:bo_273#0|burst:burst_271_279#0|tb:tb_278#1,tb_278#1,bo_273#0,burst_271_279#0,新增,1,1,1,0,3,2,6,271,279,278,278,2024-10-25,66,4,3.988761865265501,121,9.4508194270489,-0.1311476082610863,1,0,0,0,1,1,0,1,0,0.07504084284348622,1.2200000286102295
RGTI,bb_v1@271-287#bo:bo_279#0|burst:burst_271_279#0|tb:tb_286_287#0,tb_286_287#0,bo_279#0,burst_271_279#0,原有,1,1,1,1,3,3,0,271,279,286,287,2024-11-06,66,4,3.988761865265501,121,15.414510468041833,-0.05877038437823401,2,0,0,0,2,2,0,2,0,0.11666669978035689,1.2000000476837158
PSNL,bb_v1@316-322#bo:bo_316#0|burst:burst_316_320#0|tb:tb_322#0,tb_322#0,bo_316#0,burst_316_320#0,新增,1,1,1,0,3,1,4,316,320,322,322,2024-12-30,90,3,10.642518981125898,68,0.16917927376500175,-0.34505858907154685,0,1,0,0,1,0,1,0,1,0.08456886602602504,5.96999979019165
PSNL,bb_v1@316-322#bo:bo_318#0|burst:burst_316_320#0|tb:tb_322#1,tb_322#1,bo_318#0,burst_316_320#0,新增,1,1,1,0,3,2,2,316,320,322,322,2024-12-30,90,3,10.642518981125898,68,0.16917927376500175,-0.34505858907154685,0,1,0,0,1,0,1,0,1,0.08456886602602504,5.96999979019165
PSNL,bb_v1@316-322#bo:bo_320#0|burst:burst_316_320#0|tb:tb_322#2,tb_322#2,bo_320#0,burst_316_320#0,原有,1,1,1,1,3,3,0,316,320,322,322,2024-12-30,90,3,10.642518981125898,68,0.16917927376500175,-0.34505858907154685,0,1,0,0,1,0,1,0,1,0.08456886602602504,5.96999979019165
QS,bb_v1@203-211#bo:bo_203#0|burst:burst_203#0|tb:tb_211#0,tb_211#0,bo_203#0,burst_203#0,原有,2,1,1,1,1,1,0,203,203,211,211,2024-07-23,129,3,14.83793614939603,71,-0.006211203670828613,-0.3465838379810443,0,1,0,0,1,0,1,0,1,0.052554045447246865,8.050000190734863
QS,bb_v1@203-211#bo:bo_203#0|burst:burst_203_204#0|tb:tb_211#0,tb_211#0,bo_203#0,burst_203_204#0,原有,2,0,1,1,2,1,1,203,204,211,211,2024-07-23,129,4,14.83793614939603,104,-0.006211203670828613,-0.3465838379810443,0,1,0,0,1,0,1,0,1,0.052554045447246865,8.050000190734863
QS,bb_v1@203-211#bo:bo_204#0|burst:burst_203_204#0|tb:tb_211#1,tb_211#1,bo_204#0,burst_203_204#0,原有,1,1,1,1,2,2,0,203,204,211,211,2024-07-23,129,4,14.83793614939603,104,-0.006211203670828613,-0.3465838379810443,0,1,0,0,1,0,1,0,1,0.052554045447246865,8.050000190734863
REPL,bb_v1@181-185#bo:bo_181#0|burst:burst_181_185#0|tb:tb_185#0,tb_185#0,bo_181#0,burst_181_185#0,新增,1,1,1,0,2,1,4,181,185,185,185,2024-06-13,72,3,3.5624362922936963,66,0.19661729906732472,-0.22727273643738533,0,0,0,1,1,0,0,0,0,0.09491359736809729,9.460000038146973
RKDA,bb_v1@273-284#bo:bo_277#0|burst:burst_273_277#0|tb:tb_284#0,tb_284#0,bo_277#0,burst_273_277#0,原有,1,1,1,1,2,2,0,273,277,284,284,2024-11-04,107,5,9.3515625,207,1.6334611800958547,-0.34355045765405856,1,0,0,0,1,0,1,1,0,0.12124323879854992,3.9149999618530273
RVLV,bb_v1@215-227#bo:bo_222#0|burst:burst_215_222#0|tb:tb_226_227#0,tb_226_227#0,bo_222#0,burst_215_222#0,原有,2,1,1,1,2,2,0,215,222,226,227,2024-08-13,104,3,4.196186529952946,108,0.17845484283404733,-0.0659634553951009,0,0,0,2,2,1,0,0,0,0.04554014457166644,22.3799991607666
RVLV,bb_v1@215-228#bo:bo_222#0|burst:burst_215_228#0|tb:tb_226_227#0,tb_226_227#0,bo_222#0,burst_215_228#0,原有,2,0,1,1,3,2,6,215,228,226,227,2024-08-13,104,3,4.196186529952946,114,0.17845484283404733,-0.0659634553951009,0,0,0,2,2,1,0,0,0,0.04554014457166644,22.3799991607666
RVLV,bb_v1@215-237#bo:bo_228#0|burst:burst_215_228#0|tb:tb_234_237#0,tb_234_237#0,bo_228#0,burst_215_228#0,原有,1,1,1,1,3,3,0,215,228,234,237,2024-08-23,104,3,4.196186529952946,114,0.13501745943717108,-0.11985173710578612,0,0,0,4,4,0,0,0,0,0.04554014457166644,23.989999771118164
SKIL,bb_v1@310-321#bo:bo_313#0|burst:burst_310_321#0|tb:tb_317_320#0,tb_317_320#0,bo_313#0,burst_310_321#0,新增,1,1,1,0,3,2,8,310,321,317,320,2024-12-20,52,5,8.939518592432696,304,0.782298397503544,-0.031423689591576875,4,0,0,0,4,4,0,4,0,0.06725801392152991,19.299999237060547
SATL,bb_v1@296-310#bo:bo_302#0|burst:burst_296_302#0|tb:tb_310#0,tb_310#0,bo_302#0,burst_296_302#0,原有,2,1,1,1,2,2,0,296,302,310,310,2024-12-11,182,5,11.947835738068813,142,0.2864321258850091,-0.3329145832497171,0,0,0,1,1,0,0,0,0,0.13175363103950577,3.9800000190734863
SATL,bb_v1@296-310#bo:bo_302#0|burst:burst_296_305#0|tb:tb_310#0,tb_310#0,bo_302#0,burst_296_305#0,原有,2,0,1,1,3,2,3,296,305,310,310,2024-12-11,182,7,11.947835738068813,249,0.2864321258850091,-0.3329145832497171,0,0,0,1,1,0,0,0,0,0.13175363103950577,3.9800000190734863
SATL,bb_v1@296-310#bo:bo_305#0|burst:burst_296_305#0|tb:tb_310#1,tb_310#1,bo_305#0,burst_296_305#0,原有,1,1,1,1,3,3,0,296,305,310,310,2024-12-11,182,7,11.947835738068813,249,0.2864321258850091,-0.3329145832497171,0,0,0,1,1,0,0,0,0,0.13175363103950577,3.9800000190734863
SGHT,bb_v1@134-141#bo:bo_139#0|burst:burst_134_139#0|tb:tb_141#0,tb_141#0,bo_139#0,burst_134_139#0,原有,1,1,1,1,2,2,0,134,139,141,141,2024-04-11,66,3,3.6079572192513365,69,0.21967215959630493,-0.18032785603770052,0,0,0,1,1,0,0,0,0,0.066217017502745,6.099999904632568
SFIX,bb_v1@179-184#bo:bo_179#0|burst:burst_179#0|tb:tb_182_184#0,tb_182_184#0,bo_179#0,burst_179#0,原有,1,1,1,1,1,1,0,179,179,182,184,2024-06-10,119,3,13.708533754294736,65,0.3188669866334232,-0.12131894742703368,1,0,0,2,3,3,0,0,0,0.06572071015516448,3.819999933242798
RNXT,bb_v1@296-302#bo:bo_296#0|burst:burst_296_300#0|tb:tb_300_302#0,tb_300_302#0,bo_296#0,burst_296_300#0,新增,1,1,1,0,3,1,4,296,300,300,302,2024-11-26,134,3,7.29074099627432,95,0.3048752370398209,-0.15067293298487075,0,0,0,3,3,0,0,0,0,0.09941524211381755,1.3600000143051147
RNXT,bb_v1@296-302#bo:bo_298#0|burst:burst_296_300#0|tb:tb_300_302#1,tb_300_302#1,bo_298#0,burst_296_300#0,新增,1,1,1,0,3,2,2,296,300,300,302,2024-11-26,134,3,7.29074099627432,95,0.3048752370398209,-0.15067293298487075,0,0,0,3,3,0,0,0,0,0.09941524211381755,1.3600000143051147
RNXT,bb_v1@296-302#bo:bo_300#0|burst:burst_296_300#0|tb:tb_302#0,tb_302#0,bo_300#0,burst_296_300#0,原有,1,1,1,1,3,3,0,296,300,302,302,2024-11-29,134,3,7.29074099627432,95,0.33070872645804217,-0.1338582359352748,0,0,0,1,1,0,0,0,0,0.10393687517034197,1.2699999809265137
SLDP,bb_v1@203-207#bo:bo_203#0|burst:burst_203_204#0|tb:tb_206_207#0,tb_206_207#0,bo_203#0,burst_203_204#0,新增,1,1,1,0,2,1,1,203,204,206,207,2024-07-16,71,3,4.1013454713381305,71,0.05864442374830969,-0.4684253552383812,0,2,0,0,2,0,2,0,2,0.05439306077163186,2.240000009536743
SLDP,bb_v1@203-207#bo:bo_204#0|burst:burst_203_204#0|tb:tb_206_207#1,tb_206_207#1,bo_204#0,burst_203_204#0,原有,1,1,1,1,2,2,0,203,204,206,207,2024-07-16,71,3,4.1013454713381305,71,0.05864442374830969,-0.4684253552383812,0,2,0,0,2,0,2,0,2,0.05439306077163186,2.240000009536743
SLDP,bb_v1@317-322#bo:bo_317#0|burst:burst_317_320#0|tb:tb_322#0,tb_322#0,bo_317#0,burst_317_320#0,新增,1,1,1,0,2,1,3,317,320,322,322,2024-12-30,113,3,8.08319637684116,86,0.08878495770465755,-0.4626168599138284,0,1,0,0,1,0,1,0,1,0.05358851956555839,2.140000104904175
SLDP,bb_v1@317-322#bo:bo_320#0|burst:burst_317_320#0|tb:tb_322#1,tb_322#1,bo_320#0,burst_317_320#0,原有,1,1,1,1,2,2,0,317,320,322,322,2024-12-30,113,3,8.08319637684116,86,0.08878495770465755,-0.4626168599138284,0,1,0,0,1,0,1,0,1,0.05358851956555839,2.140000104904175
SLNHP,bb_v1@171-187#bo:bo_178#0|burst:burst_171_184#0|tb:tb_184_187#0,tb_184_187#0,bo_178#0,burst_171_184#0,新增,2,1,1,0,4,2,6,171,184,184,187,2024-06-12,127,3,5.680590932246561,94,1.1453372334260752,-0.13625969353075157,4,0,0,0,4,4,0,4,0,0.1139807047714196,4.159999847412109
SLNHP,bb_v1@171-192#bo:bo_178#0|burst:burst_171_192#0|tb:tb_184_187#0,tb_184_187#0,bo_178#0,burst_171_192#0,新增,2,0,1,0,5,2,14,171,192,184,187,2024-06-12,127,5,14.606205250596659,125,1.1453372334260752,-0.13625969353075157,4,0,0,0,4,4,0,4,0,0.1139807047714196,4.159999847412109
SLNHP,bb_v1@171-187#bo:bo_181#0|burst:burst_171_184#0|tb:tb_184_187#1,tb_184_187#1,bo_181#0,burst_171_184#0,新增,2,1,1,0,4,3,3,171,184,184,187,2024-06-12,127,3,5.680590932246561,94,1.1453372334260752,-0.13625969353075157,4,0,0,0,4,4,0,4,0,0.1139807047714196,4.159999847412109
SLNHP,bb_v1@171-192#bo:bo_181#0|burst:burst_171_192#0|tb:tb_184_187#1,tb_184_187#1,bo_181#0,burst_171_192#0,新增,2,0,1,0,5,3,11,171,192,184,187,2024-06-12,127,5,14.606205250596659,125,1.1453372334260752,-0.13625969353075157,4,0,0,0,4,4,0,4,0,0.1139807047714196,4.159999847412109
SLNHP,bb_v1@171-186#bo:bo_184#0|burst:burst_171_184#0|tb:tb_186#0,tb_186#0,bo_184#0,burst_171_184#0,原有,2,1,1,1,4,4,0,171,184,186,186,2024-06-14,127,3,5.680590932246561,94,1.1589743257431047,-0.1307692251261876,1,0,0,0,1,1,0,1,0,0.11336911158166643,3.9000000953674316
SLNHP,bb_v1@171-192#bo:bo_184#0|burst:burst_171_192#0|tb:tb_186#0,tb_186#0,bo_184#0,burst_171_192#0,原有,2,0,1,1,5,4,8,171,192,186,186,2024-06-14,127,5,14.606205250596659,125,1.1589743257431047,-0.1307692251261876,1,0,0,0,1,1,0,1,0,0.11336911158166643,3.9000000953674316
SLNHP,bb_v1@171-196#bo:bo_192#0|burst:burst_171_192#0|tb:tb_195_196#0,tb_195_196#0,bo_192#0,burst_171_192#0,原有,1,1,1,1,5,5,0,171,192,195,196,2024-06-28,127,5,14.606205250596659,125,0.5917335656560806,-0.10110531849478716,2,0,0,0,2,2,0,0,0,0.11279981982263543,5.320000171661377
SLNHP,bb_v1@271-282#bo:bo_271#0|burst:burst_271_274#0|tb:tb_282#0,tb_282#0,bo_271#0,burst_271_274#0,新增,1,1,1,0,3,1,3,271,274,282,282,2024-10-31,61,3,12.387288977159882,65,-0.007407435664424145,-0.4644444430315936,0,1,0,0,1,0,1,0,1,0.13559038104295743,13.5
SLNHP,bb_v1@271-282#bo:bo_273#0|burst:burst_271_274#0|tb:tb_282#1,tb_282#1,bo_273#0,burst_271_274#0,新增,1,1,1,0,3,2,1,271,274,282,282,2024-10-31,61,3,12.387288977159882,65,-0.007407435664424145,-0.4644444430315936,0,1,0,0,1,0,1,0,1,0.13559038104295743,13.5
SLNHP,bb_v1@271-282#bo:bo_274#0|burst:burst_271_274#0|tb:tb_282#2,tb_282#2,bo_274#0,burst_271_274#0,原有,1,1,1,1,3,3,0,271,274,282,282,2024-10-31,61,3,12.387288977159882,65,-0.007407435664424145,-0.4644444430315936,0,1,0,0,1,0,1,0,1,0.13559038104295743,13.5
SLSN,bb_v1@141-149#bo:bo_141#0|burst:burst_141_149#0|tb:tb_145_147#0,tb_145_147#0,bo_141#0,burst_141_149#0,新增,1,1,1,0,3,1,8,141,149,145,147,2024-04-17,40,5,6.237345999703132,129,0.8209942803868029,0.00010741139340038804,3,0,0,0,3,3,0,3,0,0.08090061897346636,0.949999988079071
SLSN,bb_v1@141-157#bo:bo_148#0|burst:burst_141_149#0|tb:tb_156_157#0,tb_156_157#0,bo_148#0,burst_141_149#0,新增,1,1,1,0,3,2,1,141,149,156,157,2024-05-02,40,5,6.237345999703132,129,0.24828976110027612,-0.12052311133164406,0,0,0,2,2,0,0,0,0,0.08090061897346636,1.399999976158142
SLSN,bb_v1@141-157#bo:bo_149#0|burst:burst_141_149#0|tb:tb_156_157#1,tb_156_157#1,bo_149#0,burst_141_149#0,原有,1,1,1,1,3,3,0,141,149,156,157,2024-05-02,40,5,6.237345999703132,129,0.24828976110027612,-0.12052311133164406,0,0,0,2,2,0,0,0,0,0.08090061897346636,1.399999976158142
SNAL,bb_v1@263-276#bo:bo_263#0|burst:burst_263#0|tb:tb_273_276#0,tb_273_276#0,bo_263#0,burst_263#0,原有,2,1,1,1,1,1,0,263,263,273,276,2024-10-18,243,3,369.9157764995892,77,0.04159300251219206,-0.5685086150956731,0,4,0,0,4,0,4,0,4,0.12459491886874599,9.649999618530273
SNAL,bb_v1@263-276#bo:bo_263#0|burst:burst_263_264#0|tb:tb_273_276#0,tb_273_276#0,bo_263#0,burst_263_264#0,原有,2,0,1,1,2,1,1,263,264,273,276,2024-10-18,243,7,369.9157764995892,223,0.04159300251219206,-0.5685086150956731,0,4,0,0,4,0,4,0,4,0.12459491886874599,9.649999618530273
SNAL,bb_v1@263-276#bo:bo_264#0|burst:burst_263_264#0|tb:tb_273_276#1,tb_273_276#1,bo_264#0,burst_263_264#0,原有,1,1,1,1,2,2,0,263,264,273,276,2024-10-18,243,7,369.9157764995892,223,0.04159300251219206,-0.5685086150956731,0,4,0,0,4,0,4,0,4,0.12459491886874599,9.649999618530273
SGMOQ,bb_v1@213-230#bo:bo_221#0|burst:burst_213_221#0|tb:tb_223_230#0,tb_223_230#0,bo_221#0,burst_213_221#0,原有,1,1,1,1,3,3,0,213,221,223,230,2024-08-08,113,3,17.449330988138648,94,0.12137337858649114,-0.25463138328854296,0,0,0,8,8,0,0,0,0,0.20730892725058525,0.9200000166893005
SGMOQ,bb_v1@275-278#bo:bo_275#0|burst:burst_275_276#0|tb:tb_278#0,tb_278#0,bo_275#0,burst_275_276#0,新增,1,1,1,0,2,1,1,275,276,278,278,2024-10-25,54,3,4.5278083309882975,172,1.1200000445048013,0.026666641235351562,1,0,0,0,1,1,0,1,0,0.09274411852964021,1.5
SGMOQ,bb_v1@275-278#bo:bo_276#0|burst:burst_275_276#0|tb:tb_278#1,tb_278#1,bo_276#0,burst_275_276#0,原有,1,1,1,1,2,2,0,275,276,278,278,2024-10-25,54,3,4.5278083309882975,172,1.1200000445048013,0.026666641235351562,1,0,0,0,1,1,0,1,0,0.09274411852964021,1.5
SNT,bb_v1@143-148#bo:bo_143#0|burst:burst_143_144#0|tb:tb_147_148#0,tb_147_148#0,bo_143#0,burst_143_144#0,新增,1,1,1,0,2,1,1,143,144,147,148,2024-04-19,123,3,4.576899482955043,103,0.5104166563186384,-0.12409631296979523,2,0,0,0,2,2,0,2,0,0.05791112030100276,1.440000057220459
SNT,bb_v1@143-148#bo:bo_144#0|burst:burst_143_144#0|tb:tb_147_148#1,tb_147_148#1,bo_144#0,burst_143_144#0,原有,1,1,1,1,2,2,0,143,144,147,148,2024-04-19,123,3,4.576899482955043,103,0.5104166563186384,-0.12409631296979523,2,0,0,0,2,2,0,2,0,0.05791112030100276,1.440000057220459
ROMA,bb_v1@180-187#bo:bo_183#0|burst:burst_180_187#0|tb:tb_186#0,tb_186#0,bo_183#0,burst_180_187#0,新增,1,1,1,0,3,2,4,180,187,186,186,2024-10-04,160,4,4.6980740099545555,96,0.3510253436937567,-0.2521109678874043,1,0,0,0,1,1,0,0,0,0.06760205327640506,0.8289999961853027
ROMA,bb_v1@180-194#bo:bo_187#0|burst:burst_180_187#0|tb:tb_189_194#0,tb_189_194#0,bo_187#0,burst_180_187#0,原有,1,1,1,1,3,3,0,180,187,189,194,2024-10-09,160,4,4.6980740099545555,96,0.187465729218675,-0.34265289763983825,0,6,0,0,6,0,6,0,6,0.07481678598279004,0.9200000166893005
RPID,bb_v1@279-286#bo:bo_279#0|burst:burst_279#0|tb:tb_283_286#0,tb_283_286#0,bo_279#0,burst_279#0,原有,2,1,1,1,1,1,0,279,279,283,286,2024-11-01,56,3,7.031211414460145,141,0.2159297440322484,-0.21055309197356153,2,1,0,1,4,3,1,0,1,0.0427904939705894,1.100000023841858
RPID,bb_v1@279-287#bo:bo_279#0|burst:burst_279_287#0|tb:tb_283_286#0,tb_283_286#0,bo_279#0,burst_279_287#0,原有,2,0,1,1,2,1,8,279,287,283,286,2024-11-01,56,5,7.031211414460145,237,0.2159297440322484,-0.21055309197356153,2,1,0,1,4,3,1,0,1,0.0427904939705894,1.100000023841858
RPID,bb_v1@279-289#bo:bo_287#0|burst:burst_279_287#0|tb:tb_289#0,tb_289#0,bo_287#0,burst_279_287#0,原有,1,1,1,1,2,2,0,279,287,289,289,2024-11-11,56,5,7.031211414460145,237,0.023622025071121877,-0.3149606158783772,0,1,0,0,1,0,1,0,1,0.06481486080605124,1.2699999809265137
SKYH,bb_v1@308-314#bo:bo_310#0|burst:burst_308_310#0|tb:tb_313_314#0,tb_313_314#0,bo_310#0,burst_308_310#0,原有,2,1,1,1,2,2,0,308,310,313,314,2024-12-16,60,3,4.0001617697611875,146,0.008751138965442107,-0.23312565647407335,0,2,0,0,2,0,2,0,2,0.03889875147762985,13.720000267028809
SKYH,bb_v1@308-314#bo:bo_310#0|burst:burst_308_311#0|tb:tb_313_314#0,tb_313_314#0,bo_310#0,burst_308_311#0,原有,2,0,1,1,3,2,1,308,311,313,314,2024-12-16,60,5,4.0001617697611875,196,0.008751138965442107,-0.23312565647407335,0,2,0,0,2,0,2,0,2,0.03889875147762985,13.720000267028809
SKYH,bb_v1@308-314#bo:bo_311#0|burst:burst_308_311#0|tb:tb_313_314#1,tb_313_314#1,bo_311#0,burst_308_311#0,原有,1,1,1,1,3,3,0,308,311,313,314,2024-12-16,60,5,4.0001617697611875,196,0.008751138965442107,-0.23312565647407335,0,2,0,0,2,0,2,0,2,0.03889875147762985,13.720000267028809
STI,bb_v1@280-282#bo:bo_280#0|burst:burst_280_282#0|tb:tb_282#0,tb_282#0,bo_280#0,burst_280_282#0,新增,1,1,1,0,3,1,2,280,282,282,282,2024-10-31,142,3,307.6165190705831,76,1.282157640225143,-0.35062243274637384,0,1,0,0,1,0,1,0,1,0.06102649213433767,24.100000381469727
SWIM,bb_v1@214-232#bo:bo_222#0|burst:burst_214_222#0|tb:tb_232#0,tb_232#0,bo_222#0,burst_214_222#0,原有,1,1,1,1,3,3,0,214,222,232,232,2024-08-21,87,4,43.56865755899288,90,0.2465986022183957,-0.06292514938059013,0,0,0,1,1,0,0,0,0,0.07836333040438274,5.880000114440918
SCWO,bb_v1@244-252#bo:bo_244#0|burst:burst_244_245#0|tb:tb_252#0,tb_252#0,bo_244#0,burst_244_245#0,新增,2,1,1,0,2,1,1,244,245,252,252,2024-09-19,86,3,4.215466706748835,69,0.17469876818602303,-0.2710843311198514,0,0,0,1,1,0,1,0,0,0.08748214608496713,16.600000381469727
SCWO,bb_v1@244-252#bo:bo_244#0|burst:burst_244_248#0|tb:tb_252#0,tb_252#0,bo_244#0,burst_244_248#0,新增,2,0,1,0,3,1,4,244,248,252,252,2024-09-19,86,4,4.215466706748835,90,0.17469876818602303,-0.2710843311198514,0,0,0,1,1,0,1,0,0,0.08748214608496713,16.600000381469727
SCWO,bb_v1@244-252#bo:bo_245#0|burst:burst_244_245#0|tb:tb_252#1,tb_252#1,bo_245#0,burst_244_245#0,原有,2,1,1,1,2,2,0,244,245,252,252,2024-09-19,86,3,4.215466706748835,69,0.17469876818602303,-0.2710843311198514,0,0,0,1,1,0,1,0,0,0.08748214608496713,16.600000381469727
SCWO,bb_v1@244-252#bo:bo_245#0|burst:burst_244_248#0|tb:tb_252#1,tb_252#1,bo_245#0,burst_244_248#0,原有,2,0,1,1,3,2,3,244,248,252,252,2024-09-19,86,4,4.215466706748835,90,0.17469876818602303,-0.2710843311198514,0,0,0,1,1,0,1,0,0,0.08748214608496713,16.600000381469727
SCWO,bb_v1@244-252#bo:bo_248#0|burst:burst_244_248#0|tb:tb_252#2,tb_252#2,bo_248#0,burst_244_248#0,原有,1,1,1,1,3,3,0,244,248,252,252,2024-09-19,86,4,4.215466706748835,90,0.17469876818602303,-0.2710843311198514,0,0,0,1,1,0,1,0,0,0.08748214608496713,16.600000381469727
SWVL,bb_v1@293-300#bo:bo_293#0|burst:burst_293_295#0|tb:tb_299_300#0,tb_299_300#0,bo_293#0,burst_293_295#0,新增,1,1,1,0,2,1,2,293,295,299,300,2024-11-25,76,4,12.407849089332176,67,0.14226762716118024,-0.3209853036918177,0,1,0,1,2,0,2,0,0,0.09930259204222194,6.409999847412109
SWVL,bb_v1@293-300#bo:bo_295#0|burst:burst_293_295#0|tb:tb_299_300#1,tb_299_300#1,bo_295#0,burst_293_295#0,原有,1,1,1,1,2,2,0,293,295,299,300,2024-11-25,76,4,12.407849089332176,67,0.14226762716118024,-0.3209853036918177,0,1,0,1,2,0,2,0,0,0.09930259204222194,6.409999847412109
SXGCF,bb_v1@228-238#bo:bo_228#0|burst:burst_228_238#0|tb:tb_232_235#0,tb_232_235#0,bo_228#0,burst_228_238#0,新增,1,1,1,0,4,1,10,228,238,232,235,2024-08-21,75,4,48.02587465334293,76,0.39922514367740364,-0.05633657363308203,1,0,0,3,4,4,0,0,0,0.08333392658561667,1.9682539701461792
SXGCF,bb_v1@228-238#bo:bo_229#0|burst:burst_228_238#0|tb:tb_232_235#1,tb_232_235#1,bo_229#0,burst_228_238#0,新增,1,1,1,0,4,2,9,228,238,232,235,2024-08-21,75,4,48.02587465334293,76,0.39922514367740364,-0.05633657363308203,1,0,0,3,4,4,0,0,0,0.08333392658561667,1.9682539701461792
SXGCF,bb_v1@228-242#bo:bo_236#0|burst:burst_228_238#0|tb:tb_241_242#0,tb_241_242#0,bo_236#0,burst_228_238#0,新增,1,1,1,0,4,3,2,228,238,241,242,2024-09-04,75,4,48.02587465334293,76,0.2647061032407556,-0.14705871308550456,0,0,0,2,2,2,0,0,0,0.06486706244723367,2.1587300300598145
SXGCF,bb_v1@228-242#bo:bo_238#0|burst:burst_228_238#0|tb:tb_241_242#1,tb_241_242#1,bo_238#0,burst_228_238#0,原有,1,1,1,1,4,4,0,228,238,241,242,2024-09-04,75,4,48.02587465334293,76,0.2647061032407556,-0.14705871308550456,0,0,0,2,2,2,0,0,0,0.06486706244723367,2.1587300300598145
TDAY,bb_v1@147-156#bo:bo_149#0|burst:burst_147_156#0|tb:tb_152#0,tb_152#0,bo_149#0,burst_147_156#0,新增,1,1,1,0,3,2,7,147,156,152,152,2024-04-26,127,5,6.370897218645763,136,0.7906976830149122,-0.08914729685073075,1,0,0,0,1,1,0,1,0,0.059957495377503854,2.5799999237060547
TDAY,bb_v1@147-159#bo:bo_156#0|burst:burst_147_156#0|tb:tb_159#0,tb_159#0,bo_156#0,burst_147_156#0,原有,1,1,1,1,3,3,0,147,156,159,159,2024-05-07,127,5,6.370897218645763,136,0.5202492387688511,-0.03426795395862481,1,0,0,0,1,1,0,1,0,0.058236474146275204,3.2100000381469727
SOUN,bb_v1@279-293#bo:bo_287#0|burst:burst_279_287#0|tb:tb_292_293#0,tb_292_293#0,bo_287#0,burst_279_287#0,原有,1,1,1,1,2,2,0,279,287,292,293,2024-11-14,75,3,3.9504436980000857,83,2.8476975705360257,-0.08043418295577176,2,0,0,0,2,2,0,2,0,0.07621756735124127,6.630000114440918
TIGR,bb_v1@255-268#bo:bo_259#0|burst:burst_255_259#0|tb:tb_268#0,tb_268#0,bo_259#0,burst_255_259#0,原有,2,1,1,1,2,2,0,255,259,268,268,2024-10-11,74,4,20.73777246355322,138,-0.015081219972949755,-0.37819023147623143,0,0,0,1,1,0,1,0,0,0.14948293378836183,8.619999885559082
TIGR,bb_v1@255-268#bo:bo_259#0|burst:burst_255_260#0|tb:tb_268#0,tb_268#0,bo_259#0,burst_255_260#0,原有,2,0,1,1,3,2,1,255,260,268,268,2024-10-11,74,6,20.73777246355322,244,-0.015081219972949755,-0.37819023147623143,0,0,0,1,1,0,1,0,0,0.14948293378836183,8.619999885559082
TIGR,bb_v1@255-268#bo:bo_260#0|burst:burst_255_260#0|tb:tb_268#1,tb_268#1,bo_260#0,burst_255_260#0,原有,1,1,1,1,3,3,0,255,260,268,268,2024-10-11,74,6,20.73777246355322,244,-0.015081219972949755,-0.37819023147623143,0,0,0,1,1,0,1,0,0,0.14948293378836183,8.619999885559082
SMC,bb_v1@128-139#bo:bo_128#0|burst:burst_128#0|tb:tb_133_139#0,tb_133_139#0,bo_128#0,burst_128#0,原有,1,1,1,1,1,1,0,128,128,133,139,2024-04-01,89,3,35.58290251107829,88,0.2665422471312695,-0.050093314651547885,7,0,0,0,7,7,0,7,0,0.03995822534918718,28.5
TEO,bb_v1@158-162#bo:bo_158#0|burst:burst_158_159#0|tb:tb_162#0,tb_162#0,bo_158#0,burst_158_159#0,新增,1,1,1,0,2,1,1,158,159,162,162,2024-05-10,114,3,4.044284859365649,110,0.012671522009941816,-0.297782499912293,0,1,0,0,1,0,1,0,1,0.053377690541784886,9.298727035522461
TEO,bb_v1@158-162#bo:bo_159#0|burst:burst_158_159#0|tb:tb_162#1,tb_162#1,bo_159#0,burst_158_159#0,原有,1,1,1,1,2,2,0,158,159,162,162,2024-05-10,114,3,4.044284859365649,110,0.012671522009941816,-0.297782499912293,0,1,0,0,1,0,1,0,1,0.053377690541784886,9.298727035522461
